law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
Joe Adair & Associates,,https://www.google.com/maps/place/?q=place_id:ChIJ10hbRl0NtocRtiyX7M11vKQ,,Wagoner,OK,Wagoner,(918) 485-2889,rgray@valornet.com,Personal Injury,322 E Cherokee St,74467,Tulsa,5,
"John C. Young, Attorney at Law, PLLC",https://www.jchapmanyoung.com/,https://www.google.com/maps/place/?q=place_id:ChIJpdproAv7yYcRm2UOTw-sNog,,Wagoner,OK,Wagoner,(918) 414-5177,,Personal Injury,111 N College Ave,74464,Tulsa,5,
"Josh Hutchins, Attorney at Law",http://joshhutchinslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJUxR2kx77yYcRm-GtqH6MEZY,,Wagoner,OK,Wagoner,(918) 453-2800,info@joshhutchinslaw.com,Family Law,120 N Cherokee Ave,74464,Tulsa,4,
Kania Law Office - Wagoner Attorneys,,,,Wagoner,OK,Wagoner,(918) 283-7394,,General,307 E Cherokee St,74467,Tulsa,4,
Legal Aid Services of Oklahoma,https://www.legalaidok.org/,https://www.google.com/maps/place/?q=place_id:ChIJkz8lSff7yYcRSHXz0Np5NgI,,Wagoner,OK,Wagoner,(918) 708-1150,,Family Law,224 S Muskogee Ave,74464,Tulsa,4,
Lloyd Legal,http://www.lloyd.legal/contact/,https://www.google.com/maps/place/?q=place_id:ChIJ_wfzKfH7yYcR6rKKqhXgApw,,Wagoner,OK,Wagoner,(918) 201-2020,assistant@lloyd.legal,Civil Litigation,104 S Muskogee Ave,74464,Tulsa,3,
"M. Cook Law, PLLC",https://www.mcooklaw.org/contact/,https://www.google.com/maps/place/?q=place_id:ChIJq6pGN_H7yYcR9jmlfggfGpE,,Wagoner,OK,Wagoner,(918) 316-1953,,Criminal Defense,111 W Shawnee St,74464,Tulsa,5,
Mc Farland Law Office,,https://www.google.com/maps/place/?q=place_id:ChIJ7wmUL10NtocRpUiuvid3uqo,,Wagoner,OK,Wagoner,(918) 485-2147,,General,106 S Casaver Ave,74467,Tulsa,4,
Medearis Law Firm,,https://www.google.com/maps/place/?q=place_id:ChIJy7hic_f7yYcR_AXf72qKpOE,,Wagoner,OK,Wagoner,(918) 456-4848,,General,226 W Choctaw St,74464,Tulsa,4,
Purcell Law Office,,https://www.google.com/maps/place/?q=place_id:ChIJNWyeJfH7yYcRdVMrbLtNTh4,,Wagoner,OK,Wagoner,(918) 506-4422,,General,239 W Keetoowah St,74464,Tulsa,4,
Rachel Dallis,https://www.rachelmdallislaw.net/,https://www.google.com/maps/place/?q=place_id:ChIJy_Fe1rH5yYcRWslYRJW8PS8,,Wagoner,OK,Wagoner,(918) 457-9874,,Personal Injury,2061 Mahaney Ave,74464,Tulsa,5,
"Raptor Legal, PLC",http://raptorplc.com/,https://www.google.com/maps/place/?q=place_id:ChIJP9JxUDf7yYcR1s8XJqtyZUs,,Wagoner,OK,Wagoner,(918) 981-2095,contact@raptorplc.com,Criminal Defense,104 S Muskogee Ave,74464,Tulsa,5,
Terri Craig Law Office,http://tcraiglawoffice.com/,https://www.google.com/maps/place/?q=place_id:ChIJ216uR10NtocRznhFL78dauM,,Wagoner,OK,Wagoner,(918) 485-1529,Craiglawoffice@yahoo.com,Family Law,320 E Cherokee St,74467,Tulsa,4,2
"Wagoner Lawyer Darrell G. Shepherd, Attorney at Law",,https://www.google.com/maps/place/?q=place_id:ChIJlwv2a80NtocRKGxeDUyoV-4,,Wagoner,OK,Wagoner,(918) 485-0002,,General,320 E Cherokee St,74467,Tulsa,4,
Wirth Law Office - Wagoner,http://www.wagonerlawyer.com/,https://www.google.com/maps/place/?q=place_id:ChIJzQckIF0NtocRDPHzd2gvH0Q,,Wagoner,OK,Wagoner,(918) 485-0335,,Criminal Defense,242 E Cherokee St,74467,Tulsa,5,
