law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
Meyer Law Offices PLLC,,https://www.google.com/maps/place/?q=place_id:ChIJ0WKJWZoktIcRDCjOdkswTmU,,Okmulgee,OK,Okmulgee,(918) 756-9898,,General,311 W 7th St,74447,Tulsa,4,
"Mosteller English, PLLC",http://www.mostellerenglish.com/,https://www.google.com/maps/place/?q=place_id:ChIJdytcIYUltIcRX6DaHg1Sj54,,Okmulgee,OK,Okmulgee,(918) 641-4621,justin@mostellerenglish.com,Criminal Defense,400 W 6th St,74447,Tulsa,5,2
Oklahoma Injury Law Firm,https://www.oklahomainjurylawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJc1Jf1kyHtYcRceedGtJAyFA,,Okmulgee,OK,Okmulgee,(405) 310-8800,,Personal Injury,105 E Main St Ste 3,74462,Tulsa,5,2
Prescott Law,,https://www.google.com/maps/place/?q=place_id:ChIJrV4abpAktIcRaJUpYTdnQsc,,Okmulgee,OK,Okmulgee,(918) 756-1112,,General,114 N Grand Ave #508,74447,Tulsa,4,
Ramirez Javier,,https://www.google.com/maps/place/?q=place_id:ChIJ73JneZoktIcRn_Yn51P1_ik,https://lawyers.justia.com/lawyer/javier-ramirez-961409,Okmulgee,OK,Okmulgee,(918) 756-3391,,General,206 W 7th St,74447,Tulsa,4,
Rod W. Wiemer/Hugh M Robinson Attorneys at Law,http://rodwiemer.com/,https://www.google.com/maps/place/?q=place_id:ChIJrV4abpAktIcRN8nNZyPBsCo,,Okmulgee,OK,Okmulgee,(918) 756-2200,rwattys@icloud.com,Criminal Defense,114 N Grand Ave #200,74447,Tulsa,5,2
South County Law Firm,https://www.southcountylawok.com/,https://www.google.com/maps/place/?q=place_id:ChIJ0WKJWZoktIcRu3VRu7IDBOw,,Okmulgee,OK,Okmulgee,(918) 756-1000,,Criminal Defense,1700 E 6th St,74447,Tulsa,5,2
Swain Law Group,https://www.mattswainlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJ3_cqAfKHtYcRlD9m5UgEaoE,,Okmulgee,OK,Okmulgee,(405) 652-0679,,Personal Injury,105 E Main St,74462,Tulsa,5,
Winters King & Associates,,https://www.google.com/maps/place/?q=place_id:ChIJSSaEfJAktIcRL7sEUhsJ41M,,Okmulgee,OK,Okmulgee,(918) 756-7878,,General,101 W 6th St,74447,Tulsa,4,
Wirth Law Office-Okmulgee,https://www.okmulgeeattorney.com/,https://www.google.com/maps/place/?q=place_id:ChIJQSliWZoktIcRyrZBxFVW7Ps,,Okmulgee,OK,Okmulgee,(918) 756-9600,,Criminal Defense,400 W 6th St Ste B,74447,Tulsa,5,
