law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
Clayton E. Dickey,,,,Kansas City,KS,Wyandotte,(816) 837-9823,,Insurance Law,,66101,Kansas City,1,
Clayton Evan Gillette,,,,Kansas City,KS,Wyandotte,(816) 382-6919,,Business Law,,66101,Kansas City,2,
Cline Boone,,https://www.google.com/maps/place/?q=place_id:ChIJf6IwHHLxwIcRbHEPOekoGGY,,Kansas City,KS,Wyandotte,(913) 371-0444,,Criminal Defense,750 Ann Ave,66101,Kansas City,5,
Colin Nacy Gotham,http://www.emlawkc.com,,https://www.martindale.com/by-location/kansas-lawyers/,Kansas City,KS,Wyandotte,(913) 278-0424,,Personal Injury,,66101,Kansas City,5,
Connor James Pace,,,,Kansas City,KS,Wyandotte,(913) 348-7980,,Personal Injury,,66101,Kansas City,5,
David Bell,,,,Kansas City,KS,Wyandotte,(816) 844-6916,dbell@whmlaw.net,Criminal Defense,"1200 Main St., suite 2110",66101,Kansas City,5,
David Magariel,https://www.cnn.com/2022/09/20/us/shawn-parcells-sentenced-illegal-autopsies,,,Kansas City,KS,Wyandotte,,copyrightagent@turner.com,Criminal Defense,550,66101,Kansas City,5,
David Mathew Mayer,,,,Kansas City,KS,Wyandotte,(816) 608-7835,,Personal Injury,,66101,Kansas City,5,
David Matthews,http://www.davidmatthewslaw.com,,,Kansas City,KS,Wyandotte,913-387-2369,,DUI,827 Armstrong,66101,Kansas City,5,
David Robert Barlow,,,,Kansas City,KS,Wyandotte,(855) 999-7542,,Bankruptcy,511 South 5th St,66101,Kansas City,2,
Davis Reginald K,http://reginald-davis.com/,https://www.google.com/maps/place/?q=place_id:ChIJf8k6HHLxwIcRrbQD4NoFR1Q,,Kansas City,KS,Wyandotte,(913) 299-8789,davisrk1@sbcglobal.net,Personal Injury,11006 Parallel Pkwy Ste 206,66101,Kansas City,5,2
DeVaughn James Injury Lawyers,https://www.devaughnjames.com/locations/devaughn-james-injury-lawyers-kansas-city-kansas/,https://www.google.com/maps/place/?q=place_id:ChIJyUsYpCrxwIcRu2h2snY6P-U,,Kansas City,KS,Wyandotte,(913) 999-9999,,Personal Injury,10 E Cambridge Cir Dr Ste 100,66103,Kansas City,5,3
Denise Fields,http://www.bryancave.com/denisefields,,https://lawyers.justia.com/lawyer/denise-fields-1468567,Kansas City,KS,Wyandotte,(816) 374-3302,,General,1 Kansas Ave,66105,Kansas City,2,
Denise Kirby,,,,Kansas City,KS,Wyandotte,(816) 399-2319,,Criminal Defense,,66101,Kansas City,5,
Diane Kathryn Watkins,,,,Kansas City,KS,Wyandotte,(816) 382-6810,,Personal Injury,,66101,Kansas City,5,
Dionne Michelle Scherff,,,,Kansas City,KS,Wyandotte,(913) 600-2790,,Criminal Defense,,66101,Kansas City,5,
Douglas L. Carter,http://www.carterlaw.org,,https://www.martindale.com/by-location/kansas-lawyers/,Kansas City,KS,Wyandotte,(816) 325-2397,,Personal Injury,,66101,Kansas City,5,2
Eric Anthony Morrison,,,,Kansas City,KS,Wyandotte,(913) 543-4464,,Family Law,,66101,Kansas City,4,
Eric D Barton,,,,Kansas City,KS,Wyandotte,(816) 300-7840,,Business Law,,66101,Kansas City,2,
Erickson Debera A,,https://www.google.com/maps/place/?q=place_id:ChIJUWrtQW3xwIcRL-tIWg6KB4c,,Kansas City,KS,Wyandotte,(913) 371-8383,,Criminal Defense,630 Minnesota Ave,66101,Kansas City,5,
Hutton William W,,https://www.google.com/maps/place/?q=place_id:ChIJ2QQfg23xwIcRftIxaDi6KpU,,Kansas City,KS,Wyandotte,(913) 371-1944,,Criminal Defense,509 Armstrong Ave,66101,Kansas City,5,
Jack D. McInnes,,,,Kansas City,KS,Wyandotte,(913) 794-3370,,Employment Law,,66101,Kansas City,3,
James A. Hart,https://www.hartlawcompany.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Kansas City,KS,Wyandotte,(816) 300-5531,hartlawco@aol.com,Business Law,,66101,Kansas City,2,
James C. Morrow,https://www.mwcattorneys.com,,https://www.martindale.com/by-location/kansas-lawyers/,Kansas City,KS,Wyandotte,(816) 463-3579,sjenkins@mwcattorneys.com,Personal Injury,,66101,Kansas City,5,2
James E Carpenter,http://www.carpenterkansaslaw.com,,,Kansas City,KS,Wyandotte,(913) 371-0166,,General,816 Ann Ave,66101,Kansas City,4,
James Franklin Freeman,,,,Kansas City,KS,Wyandotte,(816) 448-8079,,Business Law,,66101,Kansas City,2,
James M. Barnett,http://www.barnett-law.com/index.html,,,Kansas City,KS,Wyandotte,913-281-3500,,Workers' Compensation,816,66101,Kansas City,5,
James Michael Roswold,,,,Kansas City,KS,Wyandotte,(816) 382-6340,,Personal Injury,,66101,Kansas City,5,
James R. Orr,,,,Kansas City,KS,Wyandotte,(913) 262-3345,,Family Law,,66101,Kansas City,4,
Jason Bradford Moore,,,,Kansas City,KS,Wyandotte,(816) 888-6279,,Personal Injury,,66101,Kansas City,5,
Jeffrey Young Bennett,,,,Kansas City,KS,Wyandotte,(816) 760-2617,,Immigration Law,,66101,Kansas City,1,
Jerry Lee Wallentine,https://www.kc-attorney.com,,https://www.martindale.com/by-location/kansas-lawyers/,Kansas City,KS,Wyandotte,(913) 353-3691,,Personal Injury,,66101,Kansas City,5,
Jill Arlene Kanatzar,,,,Kansas City,KS,Wyandotte,(816) 895-7073,,Criminal Defense,,66101,Kansas City,5,
Joan Dungey Toomey,,,,Kansas City,KS,Wyandotte,(816) 307-2780,,Business Law,,66101,Kansas City,2,
John Adams Christiansen,,,,Kansas City,KS,Wyandotte,(816) 527-8519,,Personal Injury,,66101,Kansas City,5,
John Edward Larson,,,,Kansas City,KS,Wyandotte,(913) 359-3611,,Business Law,,66101,Kansas City,2,
John Fisher Edgar,,,,Kansas City,KS,Wyandotte,(816) 307-0848,,Business Law,,66101,Kansas City,2,
John Kent Thomas,,,,Kansas City,KS,Wyandotte,(816) 484-3714,,Personal Injury,,66101,Kansas City,5,
John L. Peterson PA,https://www.pankratzhodge.com/contact-us,,,Kansas City,KS,Wyandotte,913-371-1930,randy@pankratzhodge.com,Personal Injury,748 Ann Ave,66101,Kansas City,5,1
John Michael Cusick,,,,Kansas City,KS,Wyandotte,(816) 608-8787,,Personal Injury,,66101,Kansas City,5,
John Michael Klamann,,,,Kansas City,KS,Wyandotte,(816) 382-6382,,Personal Injury,,66101,Kansas City,5,
John Simpson,,,,Kansas City,KS,Wyandotte,816-916-7141,kimmysuet@aol.com,Criminal Defense,311 E 115th St,66101,Kansas City,5,
Jonathan P. Kieffer,,,,Kansas City,KS,Wyandotte,(816) 701-9099,,Personal Injury,,66101,Kansas City,5,
Jordan Taylor Dollar,,,,Kansas City,KS,Wyandotte,(816) 945-4950,,Personal Injury,,66101,Kansas City,5,
Judy Simon,http://judysimonlaw.com,https://www.google.com/maps/place/?q=place_id:ChIJb9VX2XHxwIcRRD-kcIq3d7o,,Kansas City,KS,Wyandotte,(913) 608-7875,feedback@cyclevio.com,General,753 State Ave Ste 388,66101,Kansas City,4,
Ken Fenley,,,,Kansas City,KS,Wyandotte,620-333-5600,kenfenleylaw@gmail.com,Criminal Defense,6701 Brookside,66101,Kansas City,5,
Kevin James McManus,,,,Kansas City,KS,Wyandotte,(816) 945-4861,,Personal Injury,,66101,Kansas City,5,
Kyle S. Belew,,,,Kansas City,KS,Wyandotte,(816) 379-7256,,Personal Injury,,66101,Kansas City,5,
Lamb Charles,,https://www.google.com/maps/place/?q=place_id:ChIJg1LR1HHxwIcR3LN3u-0wkGo,,Kansas City,KS,Wyandotte,(913) 233-0420,,Criminal Defense,819 N 9th St,66101,Kansas City,5,
Louis C. Accurso,,,,Kansas City,KS,Wyandotte,(816) 608-6979,,Personal Injury,,66101,Kansas City,5,
Marc Kimble Erickson,,,,Kansas City,KS,Wyandotte,(816) 379-7526,,Personal Injury,,66101,Kansas City,5,
Marilyn Keller,,,,Kansas City,KS,Wyandotte,816-221-0800,mbkeller@whmlaw.net,Criminal Defense,"1200 Main, Ste 2110",66101,Kansas City,5,
Mark Stingley,http://www.bryancave.com/mgstingley,,,Kansas City,KS,Wyandotte,816-391-7649,,Bankruptcy,1,66105,Kansas City,2,
Matthew Ryan Watkins,,,,Kansas City,KS,Wyandotte,(816) 307-7528,,Criminal Defense,,66101,Kansas City,5,
Melanie Ann Haynes,,,,Kansas City,KS,Wyandotte,(913) 270-4028,,Family Law,,66101,Kansas City,4,
Michael J. Nichols P.A.,http://www.mikenicholslaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJb9VX2XHxwIcRQ9DmDxq0RYE,,Kansas City,KS,Wyandotte,(913) 281-0300,,Personal Injury,748 Ann Ave,66101,Kansas City,5,
Michael Kopit,,,,Kansas City,KS,Wyandotte,(913) 800-4632,,Personal Injury,,66101,Kansas City,5,
Michael Sharma-Crawford,,,,Kansas City,KS,Wyandotte,816-994-2300,,Criminal Defense,515 Avenida Cesar E Chavez,66101,Kansas City,5,
Michael Todd Moulder,,,,Kansas City,KS,Wyandotte,(816) 382-6989,,Personal Injury,,66101,Kansas City,5,
Michael Vincent DiPasquale,,,,Kansas City,KS,Wyandotte,(816) 408-3391,,Personal Injury,,66101,Kansas City,5,
Neil Sader,,,,Kansas City,KS,Wyandotte,(816) 379-7281,,Bankruptcy,,66101,Kansas City,2,
Nicole Forsythe,,,,Kansas City,KS,Wyandotte,816-730-9120,nicole@forsythelawoffice.com,Criminal Defense,"104 w. 9th, suite 306",66101,Kansas City,5,
Patricia McDonald-Nunemaker,,,,Kansas City,KS,Wyandotte,(816) 608-6506,,Estate Planning & Probate,,66101,Kansas City,1,
Paul Oller,,,,Kansas City,KS,Wyandotte,785-639-5008,ollerpaul1960@gmail.com,Criminal Defense,6750,66109,Kansas City,5,
Phillip Reed Martens,,,,Kansas City,KS,Wyandotte,(816) 605-6742,,Personal Injury,,66101,Kansas City,5,
Rachel Diana Stahle,,,,Kansas City,KS,Wyandotte,(816) 521-6973,,Personal Injury,,66101,Kansas City,5,
Redmon Michael,,https://www.google.com/maps/place/?q=place_id:ChIJb9VX2XHxwIcRoqYwDQXJKsU,,Kansas City,KS,Wyandotte,(913) 342-5917,,Criminal Defense,831 Armstrong Ave,66101,Kansas City,5,
Rick Carney,https://www.rickcarneylaw.com/services,,,Kansas City,KS,Wyandotte,816-804-4458,rick@rickcarneylaw.com,Criminal Defense,1156 NW Vivion Road,66101,Kansas City,5,2
Robert Anthony Thrasher,,,,Kansas City,KS,Wyandotte,(816) 640-8173,,Personal Injury,,66101,Kansas City,5,
Ross Charles Nigro,,,,Kansas City,KS,Wyandotte,(816) 307-1222,,Criminal Defense,,66101,Kansas City,5,
Ryan Joseph Watson,,,,Kansas City,KS,Wyandotte,(816) 608-4914,,Personal Injury,,66101,Kansas City,5,
Ryan Michael Paulus,,,,Kansas City,KS,Wyandotte,(816) 631-8853,,Personal Injury,,66101,Kansas City,5,
Sedgwick Philip R,,https://www.google.com/maps/place/?q=place_id:ChIJZU8IJXPxwIcR9tYmsnv7lQo,,Kansas City,KS,Wyandotte,(913) 371-1981,,Criminal Defense,623 Tauromee Ave,66101,Kansas City,5,
Sheena Foye,https://whmlawdb.com,,,Kansas City,KS,Wyandotte,816-221-0080,dbell@whmlaw.net,Criminal Defense,"1200 Main St, Ste 2110",66101,Kansas City,5,2
Stephanie Lynn Schutt,,,,Kansas City,KS,Wyandotte,(816) 608-6205,,Family Law,,66101,Kansas City,4,
Stephanie M Smith,,,,Kansas City,KS,Wyandotte,(913) 521-5897,,Estate Planning & Probate,,66101,Kansas City,1,
Steven Wade Brookreson,,,,Kansas City,KS,Wyandotte,(816) 451-2106,,Personal Injury,,66101,Kansas City,5,
Telthorst Thomas R,,https://www.google.com/maps/place/?q=place_id:ChIJOdMc7nHxwIcRWTSmoMfF-CA,,Kansas City,KS,Wyandotte,(913) 281-2080,,Criminal Defense,816 Ann Ave,66101,Kansas City,5,
Thomas A Rottinghaus,,,,Kansas City,KS,Wyandotte,(816) 379-7218,,Personal Injury,,66101,Kansas City,5,
Thomas G. Munsell,,,,Kansas City,KS,Wyandotte,(816) 382-6811,,Employment Law,,66101,Kansas City,3,
Thomas J. Hershewe,,,,Kansas City,KS,Wyandotte,(816) 379-7790,,Personal Injury,,66101,Kansas City,5,
Thomas Philip Cartmell,,,,Kansas City,KS,Wyandotte,(816) 379-7274,,Employment Law,,66101,Kansas City,3,
Timothy W. Monsees,,,,Kansas City,KS,Wyandotte,(816) 399-3215,,Personal Injury,,66101,Kansas City,5,
Todd Chamberlaine Lucas,,,,Kansas City,KS,Wyandotte,(816) 281-6888,,Personal Injury,,66101,Kansas City,5,
Tyler W Hudson,,,,Kansas City,KS,Wyandotte,(816) 379-7151,,Intellectual Property,,66101,Kansas City,1,
William Harrison Reynolds,,,,Kansas City,KS,Wyandotte,(816) 325-3893,,Personal Injury,,66101,Kansas City,5,
Roth Davies LLC,https://www.rothdavies.com/,,https://www.martindale.com/by-location/kansas-lawyers/,Lake Quivira,KS,Wyandotte,816-815-7266,info@rothdavies.com,Personal Injury,,66104,Kansas City,5,7
Michael James Schilling,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 353-4021,,General,1321 Central Avenue,66102,Kansas City,2,
"Spies, James, ATTY",http://aggressivecriminallaw.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 371-9595,,General,753 State Ave,,Kansas City,2,
Gregory P. Goheen,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Byron Atlee Bowles,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 573-3339,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
John R. Campbell,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(816) 531-2020,,General,4600 MadisonSuite 711,64112,Kansas City,2,
Joseph W. Hemberger,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Samantha Nicole Benjamin-House,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Jodi Jaye Fox,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Richard L. Carney,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(816) 804-4458,,General,1021 N. 7th St. Ste. 104,66101,Kansas City,2,
Katie Marie Clifford,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66206,Kansas City,2,
Chadler Ewalt Colgan,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 721-9999,,General,11006 Parallel PkwySuite 202,66109,Kansas City,2,
George D. Halper,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
James T. Yoakum,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 342-5555,,General,509 Armstrong Ave,66101,Kansas City,2,
Robert Anthony Martinez,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 488-5898,,General,750 Ann Ave Ste 103,66101-3014,Kansas City,2,
"Probst, Raymond E Jr",http://probstraymondejrks.localsearch.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 281-0699,,General,827 Armstrong Ave,,Kansas City,2,
Frederick J. Greenbaum,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 371-3838,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
Daniel Leo Doyle,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66101,Kansas City,2,
Sylvia Denise Lebaron-Ramos,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 202-6922,,General,1505 Minnesota Ave,66102-4311,Kansas City,2,
Atif Abdel-Khaliq,http://yellowpages.com/kansas-city-ks/mip/the-benjamin-group-480225353,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 281-5051,,General,1333 Meadowlark Ln,,Kansas City,2,
James Antwone Floyd,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 369-7155,,General,827 Armstrong AveSte 202,66101,Kansas City,2,
Stanley McAfee,http://stanleymcafee.localsearch.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 334-4800,,General,1300 N 78th St,,Kansas City,2,
Ryan C. Fowler,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(816) 832-4688,,General,2345 Grand Boulevard #750,64108,Kansas City,2,
Dwight D Alexander II,http://alexanderlawfirmkc.com/,,https://lawyers.justia.com/lawyer/dwight-d-alexander-ii-1498433,Kansas City,KS,Wyandotte,(913) 912-3338,,Divorce,753 State Avenue,66101,Kansas City,5,
"Lanham, Eric T",http://mvplaw.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 371-3838,,General,10 E Cambridge Circle Dr,,Kansas City,2,
James Phillip Wolf,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
"Taylor, Donald T",http://rto-law.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 321-9600,,General,827 Armstrong Ave,,Kansas City,2,
Ryan Bernard Denk,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Denise E. Tomasic,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66117,Kansas City,2,
John Robert Emerson,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Ramon Murguia,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 320-2020,,General,3120 Strong Ave,66106-2114,Kansas City,2,
Danielle Rae Farha,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 573-3324,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
Matthew Sugaya Robertson,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 371-0727,,General,748 Ann Ave,66101-3014,Kansas City,2,
Frank Matande,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 371-3838,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
"West, Jack, ATTY",http://westjackatty.localsearch.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 371-1930,,General,748 Ann Ave,,Kansas City,2,
Kelly Nash,http://www.bryancave.com/kellynash,,https://lawyers.justia.com/lawyer/kelly-nash-1454517,Kansas City,KS,Wyandotte,(816) 374-3236,,General,1 Kansas Ave,66105,Kansas City,2,
"Vader, Jay H, ATTY",http://www.jayvader.com,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 334-4800,,General,2300 Hutton Rd,,Kansas City,2,
Kendra Marie Oakes,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Shellie L. Clausen-Kerstetter,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 677-6869,,General,610 S 38th St,66106-1263,Kansas City,2,
Michael J. McVay P.A.,,,https://www.yellowpages.com/kansas-city-ks/attorneys,Kansas City,KS,Wyandotte,(913) 281-6605,,General,753 State Ave Ste 388,,Kansas City,2,
Robert Patrick Burns,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 573-2923,,General,710 N 7th StWyandotte County Courthouse,66101-3051,Kansas City,2,
Lawrence D. Greenbaum,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66103,Kansas City,2,
Aaron John Greenbaum,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 573-3368,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
Serena Asayo Hawkins,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 390-3895,,General,816 Ann Ave,66101-3003,Kansas City,2,
Daniel Joseph Lobdell,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 371-3838,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
Lindsay Nicole Kornegay,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 573-4115,,General,710 N 7th St,66101-3051,Kansas City,2,
Teresa A. Mata,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 371-3838,,General,10 E Cambridge Circle Dr Ste 300,66103-1342,Kansas City,2,
Kimberly Kay Gibbens,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,,,General,,66160,Kansas City,2,
Bryan Ford Wangsgaard,,,https://www.avvo.com/all-lawyers/ks/kansas_city.html,Kansas City,KS,Wyandotte,(913) 288-1019,,General,5000 Kansas Ave,66106-1135,Kansas City,2,
