law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Alfredo Padilla,,,,Brownsville,TX,Cameron,956-544-7100,,Criminal Defense,47 Creekbend Dr,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Amador Law Firm,https://amadorfirm.com/,,,Brownsville,TX,Cameron,832-757-1210,,Personal Injury,2406 Thors Hammer,78526,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Arturo Teniente,,,,Brownsville,TX,Cameron,713-444-7560,,Criminal Defense,964 E Harrison St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Atlas, Hall & Rodriguez, LLP",https://atlashall.com/,,,Brownsville,TX,Cameron,956-574-9333,,Criminal Defense,"222 N. Expressway 77, Suite 203",78521,Brownsville-Harlingen,5,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Barraza & Rabb, PLLC",,,,Brownsville,TX,Cameron,956-621-0321,,Criminal Defense,1650 Paredes Line Rd Ste 104,78521,Brownsville-Harlingen,5,2,2026-09-13,State Bar of Texas Member Directory
Beatriz Lozano Lavine,,,,Brownsville,TX,Cameron,,,General,2907 Madrid Ave,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Begum Law Group,https://www.texaslegalgroup.com/,,,Brownsville,TX,Cameron,956-982-1800,,Personal Injury,2401 Wild Flower Ste B,78526,Brownsville-Harlingen,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Begum Law Group LLC dba The Law Giant,https://www.texaslegalgroup.com/,,,Brownsville,TX,Cameron,956-982-1800,,Personal Injury,2401 Wild Flower Ste A,78526,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Benjamin Euresti,,,,Brownsville,TX,Cameron,956-544-0845,,General,974 E Harrison St,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Blue Law Firm PLLC,,,,Brownsville,TX,Cameron,,,Personal Injury,1244 International Blvd,78526,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Carla Marie Saenz,,,,Brownsville,TX,Cameron,,,Personal Injury,1918 Palm Boulevard,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Carlo Taboada Law Firm, PLLC",http://www.ctaboadalaw.com/,,,Brownsville,TX,Cameron,877-267-2766,,Criminal Defense,1092 E. Los Ebanos Punto De Reynas Subdivision,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Carlos Arnoldo Torres,,,,Brownsville,TX,Cameron,,,General,600 E Harrison St #201,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Carlos Raul Masso,,,,Brownsville,TX,Cameron,956-504-0469,,Criminal Defense,1104 E 7th St Ste B,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Carre Law Firm, P.C.",,,,Brownsville,TX,Cameron,956-982-2244,,Personal Injury,2100 Boca Chica Blvd Ste 208,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Cesar A. Amador,,,,Brownsville,TX,Cameron,956-463-9420,,Personal Injury,2406 Thors Hammer,78526,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Cesar Agusto Sanchez,,,,Brownsville,TX,Cameron,956-544-0849,,General,964 E Harrison St,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Child Protection Court of the Rio Grande Valley East,,,,Brownsville,TX,Cameron,956-574-8730,,Criminal Defense,974 E Harrison St Cpc Court,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Christopher Lee Phillippe, PC",,,,Brownsville,TX,Cameron,956-544-6096,,Criminal Defense,847 E Harrison St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Claeys' Law Office,,,,Brownsville,TX,Cameron,800-204-4656,,Estate Planning,1443 E Jefferson St PMB 187,78520,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
"Colvin, Chaney, Saenz & Rodriguez, L.L.P.",https://www.rcclaw.com/,,,Brownsville,TX,Cameron,956-542-7441,,General,1201 E Van Buren St,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Colvin, Saenz, Rodriguez & Kennamer, LLP",https://www.rcclaw.com/,,,Brownsville,TX,Cameron,956-542-7441,,Personal Injury,1201 E Van Buren St,78520,Brownsville-Harlingen,5,9,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David S. Gonzales,,,,Brownsville,TX,Cameron,956-574-8136,,Criminal Defense,974 E Harrison St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"David Willis, P.C.",,,,Brownsville,TX,Cameron,956-986-2525,,Criminal Defense,1534 E 6th St Ste 201,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Denis A. Downey,,,,Brownsville,TX,Cameron,956-544-0561,,Personal Injury,281 Resaca Point Rd,78526,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Donald Ray Shuler,,,,Brownsville,TX,Cameron,956-459-1733,,Real Estate,PO Box 5464,78523,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
Dorsett Johnson & Cisneros,https://www.dorsettjohnson.com/,,,Brownsville,TX,Cameron,956-545-0036,,Personal Injury,1009 E Adams St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Ed Stapleton, Lawyer",,,,Brownsville,TX,Cameron,956-833-6372,,Criminal Defense,613 E Saint Charles St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Edmund Keith Cyganiewicz,,,,Brownsville,TX,Cameron,956-541-5995,,Criminal Defense,680 E Saint Charles St Ste 500,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Edmundo Leandro,,,,Brownsville,TX,Cameron,955-662-0313,,General,29 Avalon Dr,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Eileen Marie Leeds,,,,Brownsville,TX,Cameron,,,Personal Injury,5009 Padre Island Hwy,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Enrique Carlos Juarez,,,,Brownsville,TX,Cameron,956-233-5533,,General,1313 E. ALTON GLOOR BLVD. SUITE D,78526,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Enrique Jeb Solana,,,,Brownsville,TX,Cameron,956-544-2345,,Bankruptcy,914 E Van Buren St,78520,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Erica Lerma,,,,Brownsville,TX,Cameron,,,Criminal Defense,1000 E Van Buren St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Esparza & Garza LLP,https://esparzagarza.com/,,,Brownsville,TX,Cameron,956-547-7775,dino@esparzagarza.com,Personal Injury,964 E Los Ebanos Blvd,78520,Brownsville-Harlingen,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Fernando M. Galvan,,,,Brownsville,TX,Cameron,956-755-9395,,Criminal Defense,924 Belthair,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Frank E Perez & Associates P.C.,,,,Brownsville,TX,Cameron,956-504-5403,,Personal Injury,PO Box 3490,78523,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Gail Mason Kahn,,,,Brownsville,TX,Cameron,,,General,270 Mexico blvd,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
"Garza & Garza, LLP",,,,Brownsville,TX,Cameron,956-541-4914,,Estate Planning,PO Box 2025,78522,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
Gault & Quintana LLP,https://gnqlawyers.com/,,,Brownsville,TX,Cameron,956-544-7110,brownsville@gnqlawyers.com,Personal Injury,P.O. Box 5959,78523,Brownsville-Harlingen,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gilberto E. Rosas,,,,Brownsville,TX,Cameron,956-544-0885,,General,974 E Harrison St,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
"Guerra, Scott & Molina, PLLC",,,,Brownsville,TX,Cameron,956-541-1846,,Personal Injury,"1534 East 6th Street, Suite 200",78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Gustavo D. Elizondo, III, Attorney at Law, PC",https://www.elizondolegal.com/,,,Brownsville,TX,Cameron,956-276-4630,,Criminal Defense,680 E St Charles St Ste 300,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gutierrez Law Group PLLC,https://www.gutierrezlaw.group/,,,Brownsville,TX,Cameron,214-444-9431,info@gutierrezlaw.group,General,1650 Paredes Line Rd Ste 101,78521,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Hamilton & Lucio, P.C.",https://www.hamiltonlucio.com/,,,Brownsville,TX,Cameron,956-504-5500,,Personal Injury,805 Old Port Isabel Rd,78521,Brownsville-Harlingen,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Hemphill Law Offices,,,,Brownsville,TX,Cameron,956-546-5596,,Estate Planning,815 Ridgewood St,78520,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
Henry Packard Osher,,,,Brownsville,TX,Cameron,956-346-3131,,Real Estate,PO Box 6309,78523,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
"Hermosa Law Firm & Mediations, P.C.",,,,Brownsville,TX,Cameron,956-374-8921,,Criminal Defense,505 E Washington St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Herrman & Herrman LLPC,https://www.herrmanandherrman.com/,,,Brownsville,TX,Cameron,956-561-4029,,Personal Injury,855 E Harrison St Ste A,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Hodge & Shergold, L.L.P",,,,Brownsville,TX,Cameron,956-548-9100,,Criminal Defense,1805 Ruben Torres SR Blvd Ste B30,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Ignacio G. Martinez, P.C.",https://martinezlegal.com/,,,Brownsville,TX,Cameron,956-542-2264,admin@martinezlegal.com,Criminal Defense,1205 N Expressway,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Ingrid Rossina Knosel,,,,Brownsville,TX,Cameron,956-504-1416,,General,123 W Elizabeth St,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Jacqueline Reynolds-Church,,,,Brownsville,TX,Cameron,956-372-1058,,General,955 E Madison,78521,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
"James R. Odabashian, Attorney at Law",,,,Brownsville,TX,Cameron,956-459-7836,,Estate Planning,2483 Quail Trail,78520,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
John D. Hofmann,,,,Brownsville,TX,Cameron,956-548-2564,,General,"600 E Harrison St, Suite 203",78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
John Williamson,,,,Brownsville,TX,Cameron,956-541-1722,,Estate Planning,815 Ridgewood St,78520,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
"Jon Schmid, Lawyer",,,,Brownsville,TX,Cameron,956-336-5721,,General,PO Box 350,78522,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Jones and Crane,https://www.diezandcrane.com/,,,Brownsville,TX,Cameron,956-544-3565,,Immigration,PO BOX 3070,78523,Brownsville-Harlingen,2,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
"Jones, Galligan, Key & Lozano, L.L.P.",https://jgkl.com/,,,Brownsville,TX,Cameron,956-621-0710,,Civil Litigation,1400 E Madison St Unit 4,78520,Brownsville-Harlingen,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Joseph Graham & Associates,,,,Brownsville,TX,Cameron,956-550-9550,,Criminal Defense,117 E Price Rd,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Kaitlin Joy Lara,,,,Brownsville,TX,Cameron,,,Criminal Defense,964 E Harrison Street,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Keith N. Uhles,https://www.roystonlaw.com/,,,Brownsville,TX,Cameron,956-542-4377,,General,PO Box 3509,78523,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
LAW OFFICE OF NICOLE EYMARD,http://brownsvilleimmigration.com/,,,Brownsville,TX,Cameron,956-703-6399,,Immigration,3051 N Indiana Ave,78526,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Firm of Cesar de Leon, PLLC",https://cesardeleonlaw.com/,,,Brownsville,TX,Cameron,956-551-1327,info@cesardeleonlaw.com,Criminal Defense,622 E Saint Charles St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office Of Michael Martinez,,,,Brownsville,TX,Cameron,866-536-2889,,Criminal Defense,1724 Boca Chica Blvd # V6,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office Ruben R Pena,,,,Brownsville,TX,Cameron,,,Employment Law,5375 Camino De La Tierra,78526,Brownsville-Harlingen,3,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Aaron W. Rendon, PLLC",,,,Brownsville,TX,Cameron,965-620-3131,,Criminal Defense,29 Avalon Dr,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Alfonso Couceiro,,,,Brownsville,TX,Cameron,956-509-6744,,Immigration,"1390 N Expressway 77, Building 1",78521,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Analisa Figueroa, PLLC",,,,Brownsville,TX,Cameron,956-621-0550,,Personal Injury,514 Paredes Ave Ste H,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Arnoldo Hinojosa,,,,Brownsville,TX,Cameron,956-574-3383,,Immigration,2604 International Blvd Ste B,78521,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Barry R. Benton,http://brbentonlaw.com/,,,Brownsville,TX,Cameron,956-546-9900,546-9900brbenton@brbentonlaw.com,Criminal Defense,284 Ebony Ave,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Cerise Reyna de Garduño d/b/a CRGLAW,,,,Brownsville,TX,Cameron,956-546-4646,,Criminal Defense,754 E Van Buren St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Chester R. Gonzalez,,,,Brownsville,TX,Cameron,956-550-9550,,Estate Planning,117 E Price Rd,78521,Brownsville-Harlingen,2,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of David H. Square, PLLC",,,,Brownsville,TX,Cameron,956-421-1010,,Personal Injury,225 Palm Blvd,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Dolores G. Zarate,,,,Brownsville,TX,Cameron,956-544-7727,,Criminal Defense,15 W Madison St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Eddie Lucio,https://luciolaw.com/,,,Brownsville,TX,Cameron,956-546-9400,office@luciolaw.com,Employment Law,834 E Tyler St,78520,Brownsville-Harlingen,3,2,2026-09-13,State Bar of Texas Member Directory
"Law Office of Eddie Trevino Jr., PLLC",,,,Brownsville,TX,Cameron,956-554-0683,,Criminal Defense,2200 Boca Chica Blvd Ste 102,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Elia Cornejo Lopez,,,,Brownsville,TX,Cameron,956-909-6963,,Criminal Defense,1040 South Frontage Road,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Ernesto Gamez, Jr., P.C.",http://gamezlaw.1prosite.com/,,,Brownsville,TX,Cameron,956-541-3820,,Criminal Defense,777 E Harrison Street,78520,Brownsville-Harlingen,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
"Law Office of Ernie J Hernandez, PLLC",https://hdzlawgrp.com/,,,Brownsville,TX,Cameron,956-546-4040,,Criminal Defense,905 E Los Ebanos Blvd Ste D,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Fabian Limas Jr.,,,,Brownsville,TX,Cameron,956-541-8444,,Criminal Defense,1728 Boca Chica Blvd,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Francisco J. Martinez,,,,Brownsville,TX,Cameron,956-459-4606,,Personal Injury,2185 Sunset Lake Dr,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Fred A. Kowalski,,,,Brownsville,TX,Cameron,956-544-1811,,Criminal Defense,902 E Madison St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Gabriela Martinez,,,,Brownsville,TX,Cameron,956-307-4686,,Criminal Defense,153 E Price Rd,78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Gerry Linan,,,,Brownsville,TX,Cameron,956-504-2425,,Criminal Defense,1225 N Expressway Ste 1C # 41,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Gilberto Hinojosa & Associates., P.C.",,,,Brownsville,TX,Cameron,956-544-4218,,Criminal Defense,531 E Saint Francis St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Helen O. Delgadillo,,,,Brownsville,TX,Cameron,956-542-0619,,Criminal Defense,955 E Tyler St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Ismael Hinojosa,,,,Brownsville,TX,Cameron,956-525-7222,,Criminal Defense,855 E Harrison St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Jeffrey G. Mathews,,,,Brownsville,TX,Cameron,956-982-4404,,Civil Litigation,1534 E 6th St Ste 201,78520,Brownsville-Harlingen,3,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of John Russell Davis, P.C.",http://www.johnrdavislaw.com/,,,Brownsville,TX,Cameron,956-545-0036,,Criminal Defense,1009 E Adams St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Jose R Hernandez,,,,Brownsville,TX,Cameron,956-504-5100,,Criminal Defense,"1805 Ruben Torres Blvd., Suite B30",78521,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Kenny Perez,https://kennyperezlaw.com/,,,Brownsville,TX,Cameron,956-544-9292,,Personal Injury,1900 N Expressway Ste A,78521,Brownsville-Harlingen,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Leonardo Rincones, Jr.",,,,Brownsville,TX,Cameron,956-504-0883,,Criminal Defense,854 E Van Buren St,78520,Brownsville-Harlingen,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Louis S. Sorola,,,,Brownsville,TX,Cameron,956-504-2911,,General,1999 W. Jefferson St,78520,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Luis Hernandez,,,,Brownsville,TX,Cameron,956-639-1531,,General,5296 Commercial Dr,78521,Brownsville-Harlingen,4,1,2026-09-13,State Bar of Texas Member Directory
