law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
Roger Marrs,,,https://lawyers.justia.com/lawyer/roger-marrs-922411,Leavenworth,KS,Leavenworth,(913) 684-0484,,General,601 S 3rd St,66048,Kansas City,2,
Steven Crossland,,,https://lawyers.justia.com/lawyer/steven-crossland-921566,Leavenworth,KS,Leavenworth,(913) 684-1026,,General,601 S 3rd St,66048,Kansas City,2,
Benjamin Nathan Casad,,,,Leavenworth,KS,Leavenworth,,,General,529 Delaware St,,Kansas City,4,
Robert Hadley Hall,,,,Leavenworth,KS,Leavenworth,,,General,29,,Kansas City,4,
Todd Thompson,,,https://lawyers.justia.com/lawyer/todd-thompson-916977,Leavenworth,KS,Leavenworth,(913) 684-0899,,General,601 S. 3rd St.,66048,Kansas City,2,
Robert Bednar,,,https://lawyers.justia.com/lawyer/robert-bednar-922290,Leavenworth,KS,Leavenworth,(913) 684-0715,,Personal Injury,601 S 3rd St,66048,Kansas City,5,
Nicholas Kenneth Campbell,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St,,Kansas City,4,
Shawn Michael Boyd,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St Ste 3069,,Kansas City,4,
Jose Vicente Guerra,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St Ste 3069,,Kansas City,4,
Mary Kathryn McMullen,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St Ste 3069,,Kansas City,4,
Mahmoud Jonathan Khalil,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
John Stephen Schoen,,,,Leavenworth,KS,Leavenworth,,,"Estate Planning, General, Real Estate",1520 S 22nd St,,Kansas City,4,
Saber Mohammad Hossinei,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St Ste 3069,,Kansas City,4,
Benjamin James Rioux,,,,Leavenworth,KS,Leavenworth,,,General,529 Delaware St,,Kansas City,4,
Kirstyn Dayne Dvorak,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St Ste 3069,,Kansas City,4,
Makiah Marie Newman,,,,Leavenworth,KS,Leavenworth,,,General,2300 S 4th St,,Kansas City,4,
Lindsey Kay Studzinski,,,,Leavenworth,KS,Leavenworth,,,General,601 S 3rd St Ste 3069,,Kansas City,4,
Harry James Heistand,,,,Leavenworth,KS,Leavenworth,,,General,422 Delaware St,,Kansas City,4,
Catalina Maree Thompson,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Christopher Steven Harry,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Ashley Jenae Larson,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Catherine J. Cotovsky,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Gregory Charles Robinson,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Jeremy Michael Hart,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Amy Lynn Clark,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Katherine Lynn Walker,,,,Leavenworth,KS,Leavenworth,,,"Employment Law, Real Estate",,,Kansas City,3,
Anne Ehrsam-Holland,,,https://lawyers.justia.com/lawyer/anne-ehrsam-holland-919945,Leavenworth,KS,Leavenworth,(913) 684-4924,,General,307 Sherman Ave,66027,Kansas City,2,
Robert Jordan Alley,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Angelique Joeann Margve,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
Justin Ross Kearney,,,,Leavenworth,KS,Leavenworth,,,General,,,Kansas City,4,
King York Kao,,,https://lawyers.justia.com/lawyer/king-york-kao-690545,Leavenworth,KS,Leavenworth,(602) 703-5362,,General,1000 6th Ave,66048,Kansas City,2,
Ethan Potter,,,https://lawyers.justia.com/lawyer/ethan-potter-920405,Leavenworth,KS,Leavenworth,(913) 682-6053,,General,419 Shawnee St,66048,Kansas City,2,
Valerie Krueger,,,https://lawyers.justia.com/lawyer/valerie-krueger-919444,Leavenworth,KS,Leavenworth,(913) 682-3822,,General,529 Delaware St,66048,Kansas City,2,
Robert Beall,,,https://lawyers.justia.com/lawyer/robert-beall-916831,Leavenworth,KS,Leavenworth,(913) 682-3822,,General,529 Delaware St,66048,Kansas City,2,
Thomas Dawson,,,https://lawyers.justia.com/lawyer/thomas-dawson-922751,Leavenworth,KS,Leavenworth,(913) 682-5331,,General,2300 S 4th St,66048,Kansas City,2,
Keyta Kelly,,,https://lawyers.justia.com/lawyer/keyta-kelly-922014,Leavenworth,KS,Leavenworth,(913) 684-0441,,General,300 Walnut St,66048,Kansas City,2,
"Pray, William E",http://praywilliame.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 651-5678,,General,316 S 5th St,,Kansas City,2,
John Thompson,,,https://lawyers.justia.com/lawyer/john-thompson-920104,Leavenworth,KS,Leavenworth,(913) 682-3823,,General,316 S 5th St,66048,Kansas City,2,
Elaine Halley,,,https://lawyers.justia.com/lawyer/elaine-halley-919659,Leavenworth,KS,Leavenworth,(913) 680-1022,,General,919 Lewis Dr,66048,Kansas City,2,
Natalie Monta Teemer Washington,,,https://lawyers.justia.com/lawyer/natalie-monta-teemer-washington-1723857,Leavenworth,KS,Leavenworth,,,General,501 DELAWARE ST,66048,Kansas City,2,
David Van Parys,,,https://lawyers.justia.com/lawyer/david-van-parys-919783,Leavenworth,KS,Leavenworth,(913) 684-0415,,General,300 Walnut St,66048,Kansas City,2,
Elinor Newman,,,https://lawyers.justia.com/lawyer/elinor-newman-920119,Leavenworth,KS,Leavenworth,(913) 682-3822,,General,529 Delaware St,66048,Kansas City,2,
Christopher Etzel,,,https://lawyers.justia.com/lawyer/christopher-etzel-919037,Leavenworth,KS,Leavenworth,(913) 758-0831,,General,419 Shawnee St,66048,Kansas City,2,
Brian Levinson,,,https://lawyers.justia.com/lawyer/brian-levinson-916427,Leavenworth,KS,Leavenworth,(913) 565-2998,,General,422 Delaware,66109,Kansas City,2,
Jeffery Sutton,,,https://lawyers.justia.com/lawyer/jeffery-sutton-1663301,Basehor,KS,Leavenworth,(913) 724-3003,,Estate Planning,1106 North 155th Street,66007,Kansas City,4,
Kevin V. Thompson Sr.,,,https://lawyers.justia.com/lawyer/kevin-v-thompson-sr-1558811,Leavenworth,KS,Leavenworth,(913) 704-5737,,General,P.O. Box 193,66048,Kansas City,2,
John Tyler Rothwell,,,https://lawyers.justia.com/lawyer/john-tyler-rothwell-1022045,Leavenworth,KS,Leavenworth,,,General,320 S 2nd St,66048,Kansas City,2,
Frank Kohl,,,https://lawyers.justia.com/lawyer/frank-kohl-922654,Leavenworth,KS,Leavenworth,(913) 684-0480,,General,601 S 3rd St,66048,Kansas City,2,
Michael Willcott,,,https://lawyers.justia.com/lawyer/michael-willcott-921021,Leavenworth,KS,Leavenworth,(913) 682-2331,,General,419 Shawnee St,66048,Kansas City,2,
George Dooner,,,https://lawyers.justia.com/lawyer/george-dooner-921891,Leavenworth,KS,Leavenworth,,,General,1914 Grand Ave,66048,Kansas City,2,
Joseph Hoagland,,,https://lawyers.justia.com/lawyer/joseph-hoagland-921316,Leavenworth,KS,Leavenworth,,,General,25332 Wolcott Rd,66048,Kansas City,2,
Brian J. Brenon,,,https://lawyers.justia.com/lawyer/brian-j-brenon-1678233,Leavenworth,KS,Leavenworth,,,General,2124 S 19TH ST,66048,Kansas City,2,
Irma Boyer,,,https://lawyers.justia.com/lawyer/irma-boyer-919328,Leavenworth,KS,Leavenworth,(913) 682-4894,,General,1431 S Broadway St,66048,Kansas City,2,
Patrick Reardon,,,https://lawyers.justia.com/lawyer/patrick-reardon-916084,Leavenworth,KS,Leavenworth,,,General,118 Spruce St,66048,Kansas City,2,
Brandon Bauer,,,https://lawyers.justia.com/lawyer/brandon-bauer-922186,Leavenworth,KS,Leavenworth,(913) 682-0166,,General,302 Shawnee St,66048,Kansas City,2,
Tim Goetz,,,https://lawyers.justia.com/lawyer/tim-goetz-922599,Leavenworth,KS,Leavenworth,,,General,30205 179th St,66048,Kansas City,2,
Alan Dunavan,,,https://lawyers.justia.com/lawyer/alan-dunavan-920334,Leavenworth,KS,Leavenworth,,,General,32790 190th St,66048,Kansas City,2,
Cheryl Marquardt,,,https://lawyers.justia.com/lawyer/cheryl-marquardt-917208,Leavenworth,KS,Leavenworth,(913) 758-1447,,Divorce,413 Cherokee St,66048,Kansas City,5,
Linda Monroe,,,https://lawyers.justia.com/lawyer/linda-monroe-916955,Leavenworth,KS,Leavenworth,(913) 682-0166,,General,302 Shawnee St,66048,Kansas City,2,
Gena Buche Hofer,,,https://lawyers.justia.com/lawyer/gena-buche-hofer-921162,Leavenworth,KS,Leavenworth,(913) 351-3199,,General,24885 159th St,66048,Kansas City,2,
Gunnar Sundby,,,https://lawyers.justia.com/lawyer/gunnar-sundby-916450,Leavenworth,KS,Leavenworth,(913) 684-0408,,General,601 S 3rd St,66048,Kansas City,2,
Frederick Stewart,,,https://lawyers.justia.com/lawyer/frederick-stewart-916881,Leavenworth,KS,Leavenworth,(913) 684-0714,,General,601 S 3rd St,66048,Kansas City,2,
"Reardon, Kevin E, ATTY",http://yellowpages.com/leavenworth-ks/mip/reardon-kevin-e-aty-14022566,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-7156,,General,2300 S 4th St,,Kansas City,2,
Laura Onderdonk Olin,,,https://lawyers.justia.com/lawyer/laura-onderdonk-olin-665587,Leavenworth,KS,Leavenworth,(913) 250-5202,,General,50 Hancock Ave,66027,Kansas City,2,
Karen Rose Towns,,,https://lawyers.justia.com/lawyer/karen-rose-towns-877536,Lansing,KS,Leavenworth,,,General,603 Brookwood St,66043,Kansas City,2,
Stephen Lee Harms,,,https://lawyers.justia.com/lawyer/stephen-lee-harms-825296,Leavenworth,KS,Leavenworth,(913) 758-3724,,General,1301 N Warehouse Rd,66027,Kansas City,2,
Spencer Christian Wolfe,,,https://lawyers.justia.com/lawyer/spencer-christian-wolfe-1799725,Lansing,KS,Leavenworth,(818) 825-8660,,General,104 CRESTVIEW CT,66043,Kansas City,2,
Sharon Murray-Roberts,,,https://lawyers.justia.com/lawyer/sharon-murray-roberts-919461,Leavenworth,KS,Leavenworth,,,General,323 Pope Ave,66027,Kansas City,2,
Clinton Lee,,,https://lawyers.justia.com/lawyer/clinton-lee-916673,Lansing,KS,Leavenworth,(913) 727-5900,,General,400 N Main St,66043,Kansas City,2,
Shelly Easter Mullins,,,https://lawyers.justia.com/lawyer/shelly-easter-mullins-923962,Leavenworth,KS,Leavenworth,(913) 684-4944,,General,415 Custer Ave,66027,Kansas City,2,
Gregory Charles Robinson,,,https://www.avvo.com/all-lawyers/ks/lansing.html,Lansing,KS,Leavenworth,(913) 727-5800,,General,712 1st Ter Ste 210,66043-1735,Kansas City,2,
Michael Szukelewicz,,,https://lawyers.justia.com/lawyer/michael-szukelewicz-916487,Leavenworth,KS,Leavenworth,(913) 684-4944,,General,415 Custer Ave,66027,Kansas City,2,
Willard Mellott,,,https://lawyers.justia.com/lawyer/willard-mellott-919140,Leavenworth,KS,Leavenworth,(913) 684-5376,,General,415 Custer Ave,66027,Kansas City,2,
Alex Bachelor,,,https://lawyers.justia.com/lawyer/alex-bachelor-922096,Basehor,KS,Leavenworth,(913) 676-6488,,General,15307 Elm St,66007,Kansas City,2,
Jeffrey J. Carlin,,,https://www.avvo.com/attorneys/jeffrey-carlin-4356976.html,Tonganoxie,KS,Leavenworth,(913) 369-2744,,General,Po Box 385,66086-0385,Kansas City,2,
Michael Moss,,,https://lawyers.justia.com/lawyer/michael-moss-918132,Tonganoxie,KS,Leavenworth,(913) 220-7691,,General,16973 242nd St,66086,Kansas City,2,
Rhonda Keylon Levinson,,,https://lawyers.justia.com/lawyer/rhonda-keylon-levinson-916428,Basehor,KS,Leavenworth,(913) 724-4300,,Divorce,15510 State Ave,66007,Kansas City,5,
Jayson Ford,,,https://lawyers.justia.com/lawyer/jayson-ford-918311,Basehor,KS,Leavenworth,,,General,15108 Lake Side Dr,66007,Kansas City,2,
Claudia Langston,,,https://lawyers.justia.com/lawyer/claudia-langston-919332,Tonganoxie,KS,Leavenworth,(913) 845-3844,,General,200 W Washington St,66086,Kansas City,2,
Michael E. Kelly,,,https://www.avvo.com/attorneys/66086-ks-michael-kelly-4374152.html,Tonganoxie,KS,Leavenworth,(913) 845-8780,,General,512 E 4th St,66086-8920,Kansas City,2,
Mary Minear,,,https://lawyers.justia.com/lawyer/mary-minear-922977,Tonganoxie,KS,Leavenworth,(913) 845-2395,,General,16927 Chieftain Rd,66086,Kansas City,2,
James Daniel Breedlove,,,https://lawyers.justia.com/lawyer/james-daniel-breedlove-917955,Tonganoxie,KS,Leavenworth,,,General,25301 State Ave,66086,Kansas City,2,
Steven Moore,,,https://lawyers.justia.com/lawyer/steven-moore-919977,Tonganoxie,KS,Leavenworth,(913) 845-3461,,General,21072 Parallel Rd,66086,Kansas City,2,
Michael Gibbens,,,https://lawyers.justia.com/lawyer/michael-gibbens-918232,Basehor,KS,Leavenworth,(913) 724-3003,,General,15510 State Ave,66007,Kansas City,2,
Geoffrey Sonntag,,,https://lawyers.justia.com/lawyer/geoffrey-sonntag-917169,Basehor,KS,Leavenworth,(913) 724-3003,,General,15510 State Ave,66007,Kansas City,2,
Michael P. Crow,,,https://www.avvo.com/all-lawyers/ks/leavenworth.html,Leavenworth,KS,Leavenworth,(913) 682-0166,,General,302 Shawnee St,66048-2063,Kansas City,2,
"Fuller, Gary L, ATTY",http://fullergarylatty.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-5227,,General,529 Delaware St,,Kansas City,2,
George Ronald Bates Jr.,,,https://www.avvo.com/all-lawyers/ks/leavenworth.html,Leavenworth,KS,Leavenworth,(913) 682-8882,,General,529 Delaware St,66048-2642,Kansas City,2,
Kelly Diane Egli Malm,,,https://www.avvo.com/all-lawyers/ks/leavenworth.html,Leavenworth,KS,Leavenworth,(913) 240-2059,,General,501 Delaware St Ste 1,66048-2642,Kansas City,2,
Anne Marie Yatsula,,,https://www.avvo.com/all-lawyers/ks/leavenworth.html,Leavenworth,KS,Leavenworth,(913) 684-0412,,General,300 Walnut St,66048-2725,Kansas City,2,
Richard Ryan Love,,,https://www.avvo.com/all-lawyers/ks/leavenworth.html,Leavenworth,KS,Leavenworth,(913) 533-7738,,General,330 Shawnee StPo Box 104,66048-9998,Kansas City,2,
Lindsey Kay Buchanan,,,https://www.avvo.com/all-lawyers/ks/leavenworth.html,Leavenworth,KS,Leavenworth,(913) 648-0899,,General,601 S 3rd St Ste 3069,66048-2760,Kansas City,2,
Catalina Maree Thompson,,,https://www.avvo.com/all-lawyers/ks/lansing.html,Lansing,KS,Leavenworth,(913) 306-3777,,General,Po Box 135,66043-0135,Kansas City,2,
Katherine Lynn Walker,,,https://www.avvo.com/all-lawyers/ks/lansing.html,Lansing,KS,Leavenworth,(913) 683-9030,,General,711 E Eisenhower Rd,66043-1110,Kansas City,2,
Anne Elizabeth Ehrsam-Holland,,,https://www.avvo.com/all-lawyers/ks/lansing.html,Lansing,KS,Leavenworth,(913) 705-0942,,General,883 Clearview Dr,66043-5205,Kansas City,2,
Justin Ross Kearney,,,https://www.avvo.com/all-lawyers/ks/lansing.html,Lansing,KS,Leavenworth,(913) 727-5800,,General,712 1st Ter Ste 210,66043-1735,Kansas City,2,
Keyta D. Kelly,,,https://www.avvo.com/attorneys/66086-ks-keyta-kelly-4374143.html,Tonganoxie,KS,Leavenworth,(913) 845-8780,,General,512 E 4th St,66086-8920,Kansas City,2,
Catherine J. Cotovsky,,,https://www.avvo.com/attorneys/22015-va-catherine-cotovsky-1801437.html,Fort Leavenworth,KS,Leavenworth,,,General,125 Hunt Rd,66027-1410,Kansas City,2,
Richard Jose Zamora,,,https://www.avvo.com/attorneys/66007-ks-richard-zamora-4367483.html,Basehor,KS,Leavenworth,(913) 417-7238,,General,15510 State Ave Ste 5 B,66007-7122,Kansas City,2,
Cary Wayne Eldridge II,,,https://www.avvo.com/attorneys/66007-ks-cary-eldridge-4359082.html,Basehor,KS,Leavenworth,(913) 728-0027,,General,2402 N 155th St # 271,66007-1013,Kansas City,2,
Robert Jordan Alley,,,https://www.avvo.com/attorneys/66027-ks-robert-alley-5075853.html,Fort Leavenworth,KS,Leavenworth,(520) 674-5389,,General,415 Custer Ave Bldg 244,66027-2313,Kansas City,2,
Angelique Joeann Margve,,,https://www.avvo.com/attorneys/66027-ks-angelique-margve-5399294.html,Fort Leavenworth,KS,Leavenworth,(913) 684-4935,,General,415 Custer Ave,66027-2313,Kansas City,2,
Debra Jean Fickler,,,https://www.avvo.com/attorneys/66086-ks-debra-fickler-1100480.html,Tonganoxie,KS,Leavenworth,(913) 369-5268,,General,24525 Dehoff Dr,66086-3368,Kansas City,2,
Leavenworth County,,,https://directory-kard.kscourts.gov/Home/Details?regNum=15013,Leavenworth,KS,Leavenworth,913-364-5785,,General,300 Walnut St,66048,Kansas City,2,
Zephyr Products Inc,,,https://directory-kard.kscourts.gov/Home/Details?regNum=15837,Leavenworth,KS,Leavenworth,913-651-3890,,General,3030 Wilson Ave,66048,Kansas City,2,
Christopher Steven Harry,,,https://www.avvo.com/attorneys/66027-ks-christopher-harry-4359682.html,Fort Leavenworth,KS,Leavenworth,(913) 684-4920,,General,415 Custer Ave Bldg 244,66027-2313,Kansas City,2,
Ashley Jenae Larson,,,https://www.avvo.com/attorneys/66027-ks-ashley-larson-4356202.html,Fort Leavenworth,KS,Leavenworth,(913) 684-4944,,General,415 Custer Ave,66027-2313,Kansas City,2,
Jeremy Michael Hart,,,https://www.avvo.com/attorneys/66109-ks-jeremy-hart-4360960.html,Fort Leavenworth,KS,Leavenworth,(913) 758-5190,,General,2 Sherman Ave,66027-2346,Kansas City,2,
Amy Lynn Clark,,,https://www.avvo.com/attorneys/66027-ks-amy-clark-4355536.html,Fort Leavenworth,KS,Leavenworth,(913) 684-4944,,General,415 Custer Ave,66027-2313,Kansas City,2,
Leavenworth County Counselor,,,https://directory-kard.kscourts.gov/Home/Details?regNum=20791,Leavenworth,KS,Leavenworth,913-684-0404,,General,300 Walnut St Ste 225,66048,Kansas City,2,
"Peruvian Connection, LLC",,,https://directory-kard.kscourts.gov/Home/Details?regNum=16321,Tonganoxie,KS,Leavenworth,913-845-6008,,General,24535 McLouth Rd,66086,Kansas City,2,
Louis M. Clothier PA,http://louismclothierpa.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-3822,,General,529 Delaware St,,Kansas City,2,
Clay Steven E,http://claystevene.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 651-6857,,General,307 N Broadway St,,Kansas City,2,
Henderson Laurence Attorney,http://hendersonlaurenceattorney.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 727-1729,,General,433 Shawnee St,,Kansas City,2,
Harris Terri L Atty,http://www.hhlawllc.com/contact.html,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 727-1729,,General,303 Delaware St,,Kansas City,2,
Leavenworth Auto Accident Lawyer,http://leavenworthautoaccidentlawyer.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 364-3767,,General,1550 S 4th St,,Kansas City,2,
Defense Criminal Attorney,http://yellowpages.com/platte-city-mo/mip/the-ritchie-law-group-571592540,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 364-3768,,General,3211 S 4th St,,Kansas City,2,
"Vaughn, Robert",http://vaughnrobertks.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 662-7148,,General,23501 153rd St,,Kansas City,2,
Murray Tillotson and Burton,http://mtblawyers.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-5894,,General,313 S 2nd St,,Kansas City,2,
Nelson Gary A,http://nelsongaryaks.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 758-9260,,General,1000 S 4th St Ste B,,Kansas City,2,
Dawson Thomas M,http://yellowpages.com/leavenworth-ks/mip/dawson-thomas-m-453917341,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-5331,,General,2300 S 4th St,,Kansas City,2,
Burton Pamela Campbell,http://burtonpamelacampbell.localsearch.com,,https://www.yellowpages.com/leavenworth-ks/attorneys,Leavenworth,KS,Leavenworth,(913) 682-5894,,General,313 S 2nd St,,Kansas City,2,
Robinson Gregory C,http://robinsongregorycks.localsearch.com,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(913) 727-5800,,General,400 N Main St,,Kansas City,2,
Premier Title of Kansas Inc,http://www.ptiks.com,,https://www.yellowpages.com/lansing-ks/attorneys,Lansing,KS,Leavenworth,(913) 682-3368,,General,121 Express Ln,,Kansas City,2,
"DeMoss, Chip",http://yellowpages.com/basehor-ks/mip/demoss-chip-5320808,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(913) 724-4010,,General,16582 Douglas St,,Kansas City,2,
The Morgans,http://themorgans.localsearch.com,,https://www.yellowpages.com/basehor-ks/attorneys,Basehor,KS,Leavenworth,(913) 728-7176,,General,16751 Sandstone Cir,,Kansas City,2,
Clifton Bernard Demoss Jr.,,,https://www.avvo.com/attorneys/66007-ks-clifton-demoss-4361646.html,Basehor,KS,Leavenworth,(913) 724-4010,,General,16582 Douglas St,66007-5138,Kansas City,2,
Michael D. Gibbens,,,https://www.avvo.com/attorneys/66086-ks-michael-gibbens-4368569.html,Tonganoxie,KS,Leavenworth,(913) 406-9175,,General,18881 218th St,66086-4353,Kansas City,2,
