law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
"Anderson Alexander, PLLC",,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andrea Danielle Vela,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Andrea Lesley Solis,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andrea Porter Lutz,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andres Lazaro de Anda,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andres Villarreal Garza,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
Andrew Alexander Adames,,,,,TX,Bexar,210-335-0714,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andrew Henderson Dominguez,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andrew Louis DeJoy,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andrew Nizar Tawil,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Andrew Rene Casillas,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Angela Barajas Salcido,,,,,TX,Bexar,,,Immigration,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Angela Christi Sneed,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Angela Miranda-Clark,,,,,TX,Bexar,,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Anna Glencora Rusch Guerra,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Annette Marie Graff,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Annu Chandrasekar-Dalton,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Anthony A. Arnold,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Anthony Hellman Antequera,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Anthony John Alcoser,,,,,TX,Bexar,210-846-3392,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Antonio Bernardo Hornedo,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
April Ashley Arredondo,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
April Claire Sanchez Gates,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Arianna Elizabeth Flores,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Ariel Julia Hernandez,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Ashley Brunner Barr,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Ashley Elaine Serrato,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Ashley Randol,,,,,TX,Bexar,,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Ashley Renee Burnside,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Asia Chimere Scott,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Audrey Blakley,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Austin James Alvord,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Ayesha M. Malik,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Ayssa Jasmine Palacios,,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Bafidis Law,,,,,TX,Bexar,,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Bahar Khoshnoudi,,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Bailey Neill,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Barbara Giovani Falcon,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Barbara P. Hervey,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Belinda Veliz,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Benicio Diaz,,,,,TX,Bexar,,,Immigration,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Benjamin C. Thomas,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Benjamin David Pico,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
"Bergmann Law Firm, PLLC",,,,,TX,Bexar,210-404-7770,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bessie Analya Munoz Castillo,,,,,TX,Bexar,,,Immigration,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Bette Marquez Austin,,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Bianca Michelle Edwards,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bill Robert Foster,,,,,TX,Bexar,,,Civil Litigation,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Board of Veterans' Appeals,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bradley Adam Means,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bradley Stephen Tinger,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bradley Walter Simon,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brandi Elizabeth Bayer-Friberg,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brandon Barner-Scott,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brandon Blake Danford,,,,,TX,Bexar,,,Civil Litigation,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Brandon J. Karam,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
"Brashier Crosby, PLLC",https://www.brashiercrosby.com/,,,,TX,Bexar,817-632-5357,info@brashiercrosby.com,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
Brett Alan Kraemer,,,,,TX,Bexar,,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Brette Alyssa Kaplan Wurzburg,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brian Fitzgerald O'Gorman,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Briana Danielle Perez,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brianna N. Lloyd,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brianna Rae Montgomery,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bridget Ann Douglass Mimari,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brigitte Berge West,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brittaney Lee Short,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brittany Marie Weil,,,,,TX,Bexar,,,Civil Litigation,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Brittney Camille Downing,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Brooke Nicole Holland,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Bryce Aaron Dewispelare,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Byron Charles Burkett,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
C. India Woodington,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
"CBBC Partners, LLC",,,,,TX,Bexar,480-296-8885,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Caitlin Alaniz,,,,,TX,Bexar,,,Civil Litigation,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Caleb Ian Bortner,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Cameron Ashley Crivellari,,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
"Campos & Tellez Law, PLLC",https://campostellezlaw.com/,,,,TX,Bexar,726-800-4077,info@campostellezlaw.com,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
Candace Lee Castillo,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Carla Martinez Riedl,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Carla Sue Williams Price,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Carly Ray Taylor,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Carol Elizabeth Jendrzey,,,,,TX,Bexar,,,Bankruptcy,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Carrie Louise Harryman,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Casey A. Dunn,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Casey Cheri Sandoval,,,,,TX,Bexar,210-335-2840,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Chandler James Wallace,,,,,TX,Bexar,619-793-8957,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Charles David Wise,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Charles Garcia,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Charles J. Craven,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Charles L. Wedge,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Charles R. Vaith,,,,,TX,Bexar,210-274-4152,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Cheryl Lynn Mendoza,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Chief Ombudsman-Texas Juvenile Justice Dept,,,,,TX,Bexar,,,Criminal Defense,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Chinyere Adaku Okoro,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christian Lewis Deichert,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christian Raphael Casabar,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christine M. Savage,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher Adam Hall,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher Alcine LaCour,,,,,TX,Bexar,,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Christopher Alexander Schalk,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher Garrett Swart,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher J. Hebner,,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Christopher Kyle Johnson,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher Lee Evans,,,,,TX,Bexar,832-489-0125,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher Matthew Chenault,,,,,TX,Bexar,,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Christopher Michael Childree,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Christopher R Ross,,,,,TX,Bexar,,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Cierra Nicole Arguijo,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Claude Sisson,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Claudia Damy Brown,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Clay Stuart Nelson,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Clint Alan Bonn,,,,,TX,Bexar,,,Real Estate,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Colby M. Macias,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Conkwright Legal,,,,,TX,Bexar,,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Contessa Nicole Gay,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Corina Sanchez,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Craig Anthony Gargotta,,,,,TX,Bexar,,,Bankruptcy,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Craig Stephen Comeaux,,,,,TX,Bexar,,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Cristina E. Carter,,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Cristy Cay Lindberg,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Criswell Law Office,,,,,TX,Bexar,210-260-2100,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Cynthia A. Stephens,,,,,TX,Bexar,,,Real Estate,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Cynthia Ann Serna,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Cynthia Sanchez Escamilla,,,,,TX,Bexar,210-315-8116,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Cynthia Zuniga Puig PLLC,https://www.puigbankruptcylaw.com/,,,,TX,Bexar,726-267-4318,clientcare@vanlaws.com,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
"D'Andrea Land, Title & Energy, PLLC",,,,,TX,Bexar,210-857-4066,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Daeja Samone Hall,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Dana Odette Campos,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
Daniel Dimas Valdez,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Daniel Teshome Teklu,,,,,TX,Bexar,,,Immigration,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Daniel Willis Attoney at Law,https://dwillislaw.com/,,,,TX,Bexar,210-900-2950,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
Danielle Nicole Mitchell,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Daretia M. Schuler,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David A. Brown,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David Cole Stockton,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David Daniel Wallen,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David Eric Campa,,,,,TX,Bexar,,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
David G. Gonzalez,,,,,TX,Bexar,,,Immigration,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
David Henley Stone,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David Isaiah Booker,,,,,TX,Bexar,,,Civil Litigation,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
David Joseph Parsi,,,,,TX,Bexar,,,Real Estate,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
David Keith Janise,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David M. Mansour,,,,,TX,Bexar,210-908-9688,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David Miguel Hinkson,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
David Russell Margrave,,,,,TX,Bexar,210-386-8840,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
David Todd Stanley,,,,,TX,Bexar,,,Real Estate,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
David W. Kilgore,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Davis Maverick Morrow,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Deborah Chandler Dean,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Dena Gail Russell,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
"Denise Nixon Bunk, Attorney at law",,,,,TX,Bexar,210-422-8296,,Employment Law,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
"Denise Rodriguez, Family Law",,,,,TX,Bexar,210-367-9644,,Personal Injury,,,San Antonio,5,1,2026-09-10,State Bar of Texas Member Directory
Denisse Luna,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Derek Anthony Rodriguez,,,,,TX,Bexar,210-271-1545,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Diane Palmiotti,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Diane R. Sass Cardenas,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
"Diego M. Bernal, PLLC",,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Doina PLLC,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory; State Bar self-reported website
Dolores Kathryn Schroeder,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Dominguez De Lara PLLC,,,,,TX,Bexar,,,Real Estate,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
Dominic Macias,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Donald Jason Halsey,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Donna Rose Kerig,,,,,TX,Bexar,713-562-4634,,Civil Litigation,,,San Antonio,3,1,2026-09-10,State Bar of Texas Member Directory
Doris Ann McDonough,,,,,TX,Bexar,210-822-6040,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
Dylan King,,,,,TX,Bexar,,,General,,,San Antonio,4,1,2026-09-10,State Bar of Texas Member Directory
"Eduardo Juárez Art Law, PLLC",,,,,TX,Bexar,,,Estate Planning,,,San Antonio,2,1,2026-09-10,State Bar of Texas Member Directory
